Store Name,Address,Location,Timings,Phone,store_url,store_code 
Sector 15C,"Sco 22, Sector 15-C, Sector 15C, Chandigarh, Punjab, 160015",Punjab,11:00 AM to 09:30 PM,91 8929913462,/stores/lenskart-com-sector-15c-sector-15c-chandigarh-406409/Home,LKST894
Bhupindera Road,"Shop No 1 & 2, Ground Floor, Ranjit Plaza, Bhupindera Road, Near Columbia Asia Hospital, Patiala, Punjab, 147001",Punjab,11:00 AM to 09:00 PM,91 7428890276,/stores/optometrist-sunglasses-bhupindera-road-patiala-61257/Home,ST276
Sangrur,"GF & Basement, SCO 124, Qila Market, Bannasar Enclave, Sangrur, Punjab, 148001",Punjab,11:00 AM to 09:30 PM,91 9643669738,/stores/lenskart-com-sangrur-bannasar-enclave-sangrur-996320/Home,LKST2132
Rupnagar,"Ground Floor, Bela Road, Choti Haveli, Opposite HMT Hotel, Rupnagar, Punjab, 140001",Punjab,11:00 AM to 09:00 PM,91 9953986529,/stores/lenskart-com-rupnagar-bela-road-rupnagar-409234/Home,LKST2059
Dogar Basti,"Ground Floor, Circular Road, Beside Red Tape, Dogar Basti, Faridkot, Punjab, 151203",Punjab,11:00 AM to 09:00 PM,91 9953929927,/stores/lenskart-com-dogar-basti-dogar-basti-faridkot-711654/Home,LKST2027
Lawrence Road,"Shop No 15-A, Ground Floor, Lawrence Road, Near Dav College For Women, Amritsar, Punjab, 143001",Punjab,11:00 AM to 09:30 PM,91 7428890286,/stores/optometrist-sunglasses-lawrance-road-amritsar-61267/Home,ST286
Sultan Wind Road,"Ground Floor, Khasra No 2211/1378 & 2212/1378, Urban Kot Karnail Singh, Sultan Wind Road, Infront Of Hotel Psk Pride, Amritsar, Punjab, 143001",Punjab,11:00 AM to 09:00 PM,91 8929337369,/stores/lenskart-com-sultan-wind-road-sultan-wind-road-amritsar-70693/Home,LKST1154
Mall Road,"#Z-3, 00830, Mall Road, Near Nagpal Hospital, Bathinda, Punjab, 151001",Punjab,11:00 AM to 09:00 PM,91 9582559334,/stores/lenskart-com-bathinda-mall-road-bathinda-365135/Home,ST334
BRS Nagar,"Ground Floor, 337-B, Brs Nagar, Gurudwara Road, Brs Nagar, Ludhiana, Punjab, 141012",Punjab,11:00 AM to 09:00 PM,91 9643208191,/stores/lenskart-com-brs-nagar-brs-nagar-ludhiana-303683/Home,LKST985
Nabha,"Ground Floor, Near Domino's, Circular Road, Hira Mahal Colony, Nabha, Punjab, 147201",Punjab,11:00 AM to 09:00 PM,91 7291807483,/stores/lenskart-com-nabha-hira-mahal-colony-nabha-434151/Home,LKST1910
Satgur Nagar,"GF, Old Court Road, Satgur Nagar, Opposite Baradhari Garden, Nawanshahar, Punjab, 144514",Punjab,11:00 AM to 09:00 PM,91 9582752664,/stores/lenskart-com-satgur-nagar-satgur-nagar-nawanshahar-17286/Home,LKST1696
Malhar Raod,"13 B, Ground Floor, Saraba Nagar, Malhar Road, Opposite Falmez Mall, Ludhiana, Punjab, 141001",Punjab,11:00 AM to 09:30 PM,91 8826641392,/stores/lenskart-com-malhar-raod-malhar-road-ludhiana-663886/Home,LKST392
Kidwai Nagar,"Ground Floor, S C F 01, Situated Kidwai Nagar, Ludhiana, Punjab, 141001",Punjab,11:00 AM to 09:00 PM,91 8929338436,/stores/lenskart-com-kidwai-nagar-kidwai-nagar-ludhiana-340101/Home,LKST1068
Elante Mall,"Shop No 228 A, 2Nd Floor, Unit No 1, Industrial Area, Elante Mall, Chandigarh, Punjab, 160002",Punjab,11:00 AM to 09:30 PM,91 7428891072,/stores/optometrist-sunglasses-industrial-area-chandigarh-61073/Home,LKST72
Abohar,"Ground Floor, Plot No 2, Khewat No 5227, Opposite BSNL Office, Bus Stand Road, Abohar, Punjab, 152116",Punjab,10:00 AM to 09:00 PM,91 9953625418,/stores/lenskart-com-abohar-bus-stand-road-abohar-658549/Home,LKST1937
Bhuchomandi,"Ground Floor, Shop No 123B & 124B, NH7 Factory Outlet, Near Tim Hortons & Burger King, Barnala Highway Road, Bhucho Mandi, Bathinda, Punjab 151101",Punjab,11:00 AM to 09:00 PM,91 8447743054,/stores/lenskart-com-bhuchomandi-bhuchomandi-bathinda-527313/Home,LKST1502
Moga Punjab,"Shop No 891, Pratap Road, New Town, Moga, Punjab, 142001",Punjab,10:00 AM to 08:00 PM,91 9582280314,/stores/lenskart-com-moga-punjab-optometrists-new-town-moga-74120/Home,ST314
Himayat Nagar,"3-6-110/1,2,3 Shop No 1, Ground Floor, Anand Arcade, Himayath Nagar, Opposite Tata Motors, Hyderabad, Telangana, 500029",Telangana,11:00 AM to 09:30 PM,91 7065078535,/stores/lenskart-com-himayat-nagar-himayath-nagar-hyderabad-556639/Home,LKST1583
Neredmet,"H No 37 74/11/1, Plot No E-62, Survey No 218/1/3, Jj Nagar Ramakrishnapuram, Malkajgiri Municipality And Mandal Ranga Reddy, Neredmet, Hyderabad, Telangana, 500094",Telangana,11:00 AM to 09:30 PM,91 7290097285,/stores/lenskart-com-neredmet-neredmet-hyderabad-547823/Home,LKST1023
Vikrampuri,"Plot No 6 S, Nos 60 6162/1, New Vasavi Colony, Second Venture Kakaguda, Village Secunderabad Cantonment Area, Vikrampuri, Hyderabad, Telangana, 500015",Telangana,11:00 AM to 09:30 PM,91 8929436583,/stores/lenskart-com-vikrampuri-vikrampuri-hyderabad-499164/Home,LKST938
Shadnagar,"18-390-1, 2F, Viduth Colony, Pargi Road, Near Bike Bazar, Shadnagar, Telangana, 509216",Telangana,11:00 AM to 09:30 PM,91 8447732561,/stores/lenskart-com-shadnagar-shadnagar-shadnagar-366811/Home,LKST1004
Kamareddy,"House 5-3-98, Old Nh7 Road, Old Nh7 Road, Opposite Muncipal Office, Kamareddy, Telangana, 503111",Telangana,11:00 AM to 09:00 PM,91 8929306570,/stores/lenskart-com-vidhya-nagar-old-nh7-road-kamareddy-13769/Home,ST477
DSL Virtue Mall,"FF 02 & 03, First Floor, DSL Virtue Mall, Ramanthapur Main Road, Ida Uppal, Near Uppal Metro Station, Hyderabad, Telangana, 500039",Telangana,11:00 AM to 10:00 PM,91 8929871420,/stores/lenskart-com-dsl-virtue-mall-optometrists-ida-uppal-hyderabad-77004/Home,LKST420
Beeramguda,"Plot No 8/B, H No 14-81/13/8/B/A/1, Raghavendra Colony, Beeramguda, Ramachandrapuram, Hyderabad, Telangana, 502032",Telangana,11:00 AM to 09:30 PM,91 9667226227,/stores/lenskart-com-beeramguda-beeramguda-hyderabad-129742/Home,LKST1161
"Flagship Store At Vanasthalipuram Main Road, Hyderabad","H No 5-5858/1(New), 5-5-511(Old), Plot No 27 &30, Ward No 05, Chintalknta Of Sahebnagar, Kjurd Village, Hyathnagar Mandal, Ranga Reddy District,Vanasthalipuram, Hyderabad,Telangana, 500074",Telangana,11:00 AM to 09:30 PM,91 8744052756,/stores/lenskart-com-flagship-store-at-vanasthalipuram-main-road-hyderabad-vanasthalipuram-hyderabad-647586/Home,LKST1437
Begumpet,"Property No 1/11/222/D/3, Sp Road, Begumpet, Opposite Hdfc Bank, Near Shopper Stop, Secunderabad, Telangana, 500016",Telangana,11:00 AM to 09:30 PM,91 7428891117,/stores/optometrist-sunglasses-begumpet-hyderabad-60865/Home,LKST117
Champapet,"Shop No 17/1/383/N/80/31, Block No 1, Brindavan Colony Nagar, Champapet, Opposite Manda Ram Reddy Garden, Hyderabad, Telangana, 500079",Telangana,11:00 AM to 09:30 PM,91 7428891122,/stores/optometrist-sunglasses-champapet-hyderabad-60870/Home,LKST122
Alwal Suchitra Hyderabad,"Shop No 5-77/26/31, Bhavani Nagar Old Alwal, Opposite Bhatah Petrol Bunk Ig Statue, Loyola College Road, Old Alwal, Secunderabad, Telangana, 500010",Telangana,11:00 AM to 09:30 PM,91 9643812608,/stores/lenskart-com-alwal-suchitra-hyderabad-old-alwal-secunderabad-986871/Home,LKST2147
LB Nagar,"Plot No 124 In Survey No 64, Ward No 3, Block No 8, Door No 3-11-22, Sri Enclave, Suvidha Arcade, Rtc Colony, Lb Nagar, Bahadurguda, Hyderabad, Telangana, 500074",Telangana,11:00 AM to 09:30 PM,91 9319372707,/stores/lenskart-com-lb-nagar-lb-nagar-hyderabad-505398/Home,LKST718
Nagole Hyderabad,"Plot No 24, H No 23-39/24, Ground Floor, Sharada Plaza, Bharath Petroleum Lane, Near Nagole X Road, Nagole Circle, Uppal Mandal, Medchal Malkajgiri, Hyderabad, Telangana, 500068",Telangana,11:00 AM to 09:30 PM,91 9643702844,/stores/lenskart-com-nagole-hyderabad-nagole-hyderabad-705388/Home,LKST2209
Kukatpally,"D#12-6-2/216, P#1 Sy#577, Ground Floor, Kukatpally, Opposite Bjp Office, Hyderabad, Telangana, 500072",Telangana,11:00 AM to 09:30 PM,91 7303423424,/stores/lenskart-com-kukatpally-kukatpally-hyderabad-103422/Home,LKST574
Serilingampally Mandal Kondapur,"Door No 4-1382, Raja Rajeswara Nagar, Kondapur Village, Serilingampally Mandal, Ranga Reddy, Kondapur, Telangana, 500084",Telangana,11:00 AM to 09:30 PM,91 8929808351,/stores/lenskart-com-kondapur-kondapur-hyderabad-436184/Home,LKST1039
ECIL Radhika,"Victory Plaza, Plot No 11 Extension, Ecil X Main Road, Khushaiguda, Khushaiguda, Opposite Sbi Bank, Hyderabad, Telangana, 500062",Telangana,11:00 AM to 09:30 PM,91 8929261828,/stores/lenskart-com-ecil-radhika-khushaiguda-hyderabad-838932/Home,LKST1025
"MG Road, Warangal","Shetter No 3, 11-26-226, Islamia Complex, M G Road, Opposite Mgm Hospital Gate No 1, Warangal, Telangana, 506007",Telangana,11:00 AM to 09:00 PM,91 9319368930,/stores/lenskart-com-mg-road-warangal-m-g-road-warangal-265244/Home,ST370
Sattva Necklace Mall,"Shop No 9A, Ground Floor, Sattva Necklace Mall, Municipal No 8 To 32/395, Survey No 33 To 39/85/1, Ward No 6 Block 6 Plot No 1, Kavadiguda, Secunderabad, Telangana, 500080",Telangana,11:00 AM to 09:30 PM,91 7065045220,/stores/lenskart-com-kavadiguda-kavadiguda-secunderabad-986233/Home,LKST1613
Malakpet,"Shop No 16/10/27/105/7/4/1, Tirumala Pride, Main Road, Malakpet, Opposite Bajaj Electronics, Hyderabad, Telangana, 500036",Telangana,11:00 AM to 09:30 PM,91 7428891146,/stores/optometrist-sunglasses-malakpet-hyderabad-60893/Home,LKST146
Kalasiguda,"Shop No 1,7 & 396, Sandhu Apartment, Jain Estate, Kalasiguda, Secunderabad, Kalasiguda, Opposite Incredible One Hotel & Nanking Hotel Parklane, Hyderabad, Telangana, 500003",Telangana,11:00 AM to 09:30 PM,91 7428890087,/stores/optometrist-sunglasses-parklane-secunderabad-61300/Home,ST87
Adikmet,"House No 1/9/670/69, Ground Floor, Srt Quarters, Vidya Nagar, Adikmet, Near Apollo Pharmacy, Hyderabad, Telangana, 500044",Telangana,11:00 AM to 09:30 PM,91 7428891147,/stores/optometrist-sunglasses-new-nallakunta-hyderabad-60894/Home,LKST147
Kondapur 2,"Ground Floor, D No 1-112, Kondapur S2 & S1, Chandanagar, Hyderabad, Telangana, 500084",Telangana,11:00 AM to 09:30 PM,91 9582251897,/stores/lenskart-com-kondapur-2-chandanagar-hyderabad-565847/Home,LKST1401
Kukatpally,"Mig 42, Ground Floor, Kphb Phase 1, Dharma Reddy Colony, Kukatpally, Opposite Jntu, Hyderabad, Telangana, 500072",Telangana,11:00 AM to 09:30 PM,91 7428890093,/stores/optometrist-sunglasses-kukatpally-hyderabad-61301/Home,ST93
West Marredpally,"Building No, 3 & 6,101/C/1J, H/228, Chiranjeevi Apartment, West Marredpally Road, Boosareddy Guda, Aswini Colony, West Marredpally, Beside Apollo Pharmacy, Hyderabad, Telangana, 500026",Telangana,11:00 AM to 09:30 PM,91 7303425426,/stores/lenskart-com-west-marredpally-west-marredpally-hyderabad-444428/Home,LKST683
Shivam Road,"H No 2/2/647/3/A/3, Ground Floor, Shivam Road, Amberpet, Aphb Colony, New Nallakunta, Near Pizza Hut, Hyderabad, Telangana, 500044",Telangana,11:00 AM to 09:30 PM,91 9319365277,/stores/lenskart-com-shivam-road-new-nallakunta-hyderabad-553082/Home,LKST739
Flagship Store Shamsahbad,"23/65/1, Madhura Nagar, Shamsahabad, Rangareddy, Hyderabad, Telangana, 501218",Telangana,11:00 AM to 09:30 PM,91 9319364363,/stores/lenskart-com-shamshbad-shamshbad-hyderabad-981255/Home,LKST980
Madhapur,"H No 1-90/20/G/1, Sai Siddartha Complex, Metro Pillar No 1760, Main Road, Madhapur, Metro Pillar No 1760, Hyderabad, Telangana, 500081",Telangana,11:00 AM to 09:30 PM,91 7428890107,/stores/optometrist-sunglasses-madhapur-hyderabad-61109/Home,ST107
Himayat Nagar,"Shop No 3, 6/564/5 To 8, Circle, Himayat Nagar, Ap State Housing Board, Himayat Nagar, Near Mc Donald Brand Factory, Hyderabad, Telangana, 500029",Telangana,11:00 AM to 09:30 PM,91 7428890115,/stores/optometrist-sunglasses-himayat-nagar-hyderabad-61116/Home,ST115
Sainikpuri Hyderabad,"Plot Bearing Nos 01 and 02, Survey No 218 1, ECIL Road, Sainikpuri, Secunderabad, Hyderabad, Telangana, 500094",Telangana,11:00 AM to 09:30 PM,91 6305691865,/stores/lenskart-com-sainikpuri-hyderabad-sainikpuri-hyderabad-794864/Home,LKST2200
Sanjeeva Reddy Nagar,"262/3Rt, Ground Floor, Mn Reddy Classic, Sr Nagar, Sanjeeva Reddy Nagar, Opposite Himalaya Book World, Hyderabad, Telangana, 500038",Telangana,11:00 AM to 09:30 PM,91 7428890123,/stores/optometrist-sunglasses-sanjeeva-reddy-nagar-hyderabad-61120/Home,ST123
BN Reddy Nagar,"Ground Floor, Shop No 1, Old Court Building, Nagarjun Sagar Road, Omkar Nagar, Beside Hp Petrol Pump & Old Court Building, Hyderabad, Telangana, 500070",Telangana,11:00 AM to 09:30 PM,91 9319360961,/stores/lenskart-com-bn-reddy-nagar-omkar-nagar-hyderabad-801546/Home,LKST786
Ameenpur Main Road,"Plot No 3, Chanda nagar, Serilingampally Mandal, Ranagreddy dist, Ameenpur, Hyderabad, Telangana, 502032",Telangana,11:00 AM to 09:30 PM,91 9643806413,/stores/lenskart-com-ameenpur-main-road-ameenpur-hyderabad-940137/Home,LKST1782
Mancherial Road,"Om Sri Sai Retail, Alta Mohan Reddy, Door No 1-3-131/11/2, Raja Rajeshwari Garderns Buildings, Mancherial Road, Opposite Axis Bank, Nirmal, Telangana, 504106",Telangana,11:00 AM to 09:00 PM,91 9311773717,/stores/lenskart-com-mancherial-road-mancherial-road-nirmal-290150/Home,ST505
MG Road Secunderabad,"Pb 1549, M G Road, Kalasiguda, Secunderabad, Mg Road, Opposite Paradise Hotel, Hyderabad, Telangana, 500003",Telangana,11:00 AM to 09:30 PM,91 7303181182,/stores/lenskart-com-mg-road-secunderabad-mg-road-hyderabad-120830/Home,LKST791
Padma Rao Nager,"Shop No 1, Ground Floor, H No 6, 1-344/16, Padmarao Nagar, Secunderabad, Telangana, 500025",Telangana,11:00 AM to 09:30 PM,91 8929149051,/stores/lenskart-com-padma-rao-nager-padmarao-nagar-secunderabad-907815/Home,LKST1847
Nagaram,"Sy No 25/A, Rampally X Road, Nagaram Main Road, Kundanpally, Secundrabad, Telangana, 500083",Telangana,11:00 AM to 09:30 PM,91 9582463650,/stores/lenskart-com-nagaram-nagaram-secundrabad-200181/Home,LKST2018
Gachibowli Service Road,"Ground Floor, Commercial Complex, Plot No 138 &139, Satyanarayana Arcade, Gachibowli, Hyderabad, Telangana, 500032",Telangana,11:00 AM to 09:00 PM,91 9582500516,/stores/lenskart-com-gachibowli-service-road-gachibowli-hyderabad-68674/Home,LKST1927
Mahabubnagar,"8-6-237/3, Padmavathi Colony, Padmavathi Colony, Mahabubnagar, Telangana, 509001",Telangana,11:00 AM to 09:00 PM,91 8929274204,/stores/lenskart-com-mahabubnagar-padmavathi-colony-mahabubnagar-315582/Home,ST479
Mamatha signal,"4-2-810, Ground Floor, CPI Office, Mamatha Hospital Road Signal, Beside Ibacco Ice Cream, Kaviraj Nagar, Wyraroad, Khammam, Telangana, 507002",Telangana,11:00 AM to 09:30 PM,91 9582524903,/stores/lenskart-com-mamatha-signal-mamatha-signal-khammam-80104/Home,ST616
Tolichowki,"House No 8-1-523/95, Brindavan Colony, Beside Masqati, Tolichowki, Hyderabad, Telangana, 500008",Telangana,11:00 AM to 09:30 PM,91 7428890170,/stores/optometrist-sunglasses-tolichowki-hyderabad-61160/Home,ST170
Banjara Hills 2,"D No 8-2-626/5, Shop No-G5A, Reliance Classic Building, Road No 1, Banjara Hills",Telangana,11:00 AM to 09:30 PM,91 9711641453,/stores/lenskart-com-banjara-hills-banjara-hills-hyderabad-181995/Home,LKST453
Miyapur,"Nuk Amrutha Estates, Nh65, Opposite Kfc, Ambedkar, Nagar, Miyapur, Beside Dominos Pizza, Miyapur, Telangana, 500049",Telangana,11:00 AM to 09:30 PM,91 8929082056,/stores/lenskart-com-miyapur-miyapur-miyapur-185182/Home,LKST757
Somajiguda,"6-3-927/A&B, Ground Floor, Shobhan Building, Somajiguda, Raj Bhavan Road, Hyderabad, Telangana, 500082",Telangana,11:00 AM to 09:30 PM,91 9643821496,/stores/lenskart-com-somajiguda-somajiguda-hyderabad-21964/Home,LKST496
New Safilguda,"D No 24-88/40/1, East Anand Bagh, Safilguda, Opposite Fortune Honda Showroom, Hyderabad, Telangana, 500047",Telangana,11:00 AM to 09:30 PM,91 8929331321,/stores/lenskart-com-new-safilguda-safilguda-hyderabad-456267/Home,LKST1240
Malkajgiri,"Shop No 3/238, Maruthi Nagar, Malkajgiri, Hyderabad, Telangana, 500047",Telangana,11:00 AM to 09:30 PM,91 7428891216,/stores/optometrist-sunglasses-malkajgiri-hyderabad-60956/Home,LKST216
Attapur,"Shop No 4/3/164, Ring Road, Attapur, Opposite Pillar No 138, Hyderabad, Telangana, 500048",Telangana,11:00 AM to 09:30 PM,91 7428891219,/stores/optometrist-sunglasses-attapur-hyderabad-60957/Home,LKST219
Gudimalkapur,"Shop No 13-6-439/1/A/111/7, Balaji Nagar, Mehdipatnam Ring Road, Gudimalkapur, Near Pillar No 75, Hyderabad, Telangana, 500006",Telangana,11:00 AM to 09:30 PM,91 8929344590,/stores/lenskart-com-gudimalkapur-gudimalkapur-hyderabad-472353/Home,LKST1076
Karimnagar,"2-6-299, A K Estate, Mishra Complex, I B Road, Mukarampur, Beside Centro Mukarampur, Karimnagar, Telangana, 505001",Telangana,11:00 AM to 09:00 PM,91 8929186813,/stores/lenskart-com-karimnagar-mukarampur-karimnagar-675981/Home,ST539
Sarath City Capital Mall,"Shop No 99, Ground Floor, Kondapur, Sarath City Capital Mall, Opposite Vision Express, Hyderabad, Telangana, 500032",Telangana,11:00 AM to 09:30 PM,91 7428891227,/stores/optometrist-sunglasses-kondapur-hyderabad-60964/Home,LKST227
Pragati Nagar,"Ground Floor, Gev Tulasi Building 132, Pragati Nagar Main Road, Pragati Nagar, Hyderabad, Telangana, 500090",Telangana,11:00 AM to 09:30 PM,91 9582051505,/stores/lenskart-com-pragati-nagar-pragati-nagar-hyderabad-573076/Home,LKST505
Kothagudem,"3-1-235, Vidyanagar Colony Road, Vidyanagar Colony, Beside Hp Gas Office, Kothagudem, Telangana, 507101",Telangana,11:00 AM to 09:00 PM,91 8929174296,/stores/lenskart-com-kothagudem-vidyanagar-colony-kothagudem-723068/Home,ST400
Habsiguda,"House No 1-65A/8, On Plot No 7, New No 1-4-53/1, Street No 8, Habsiguda, Hyderabad, Telangana, 500007",Telangana,11:00 AM to 09:00 PM,91 8588802587,/stores/lenskart-com-habsiguda-habsiguda-hyderabad-769513/Home,LKST1330
Financial District,"S No-142, Sri Sai Gayatri Towerss, Financial District, Nanakramgudaa, Financial District, Hyderabad, Telangana, 500032",Telangana,11:00 AM to 09:30 PM,91 7838671500,/stores/lenskart-com-financial-district-nanakramguda-hyderabad-867869/Home,LKST500
Kaveri Hills Madhapur,"Plot No 27 & 28, Guttala Begumpet Village, Kavujri Hills, Phase 1, Seringampally Revenue Mandal, Rangareddy Dist, Hyderabad, Telangana, 500081",Telangana,11:00 AM to 09:30 PM,91 9711869741,/stores/lenskart-com-kaveri-hills-madhapur-rangareddy-dist-hyderabad-655966/Home,LKST1442
Patancheruvu,"H No 25 & 35/4, On Plot No 1 & 2 In Survey No.167, Ramachandrapuram, Patancheruvu, Beside Icici Bank, Hyderabad, Telangana, 502032",Telangana,11:00 AM to 09:30 PM,91 7838290268,/stores/lenskart-com-patancheruvu-patancheruvu-hyderabad-328748/Home,LKST722
Uppal Depot,"Shop No 2, House No 9/14/2/1, Main Road, Sriram Nagar Colony, Opposite Eden Garden Church, Hyderabad, Telangana, 500092",Telangana,11:00 AM to 09:00 PM,91 7428890200,/stores/optometrist-sunglasses-sriram-nagar-colony-k-v-rangareddy-61183/Home,ST200
Vanasthalipuram,"House No 6/4/3 MIG, LOT Building, Plot No 35, Vanasthalipuram Police Station Road, Opposite Indian Post Office, Hyderabad, Telangana 500070",Telangana,11:00 AM to 09:00 PM,91 7428890201,/stores/optometrist-sunglasses-vanasthalipuram-hyderabad-61184/Home,ST201
Old Bowenpally,"Mlr Towers Sy No 110, Plot No 2, & No 6-R6-60, Centre Point, New Bowenpally, Hyderabad, Telangana, 500011",Telangana,11:00 AM to 09:30 PM,91 8929345155,/stores/lenskart-com-old-bowenpally-bowenpally-hyderabad-221647/Home,LKST1145
Suncity,"Ground Floor, House No 7-17/6, Suncity Main Road, Suncity, Opposite Lucid Medical Diagnostics, Hyderabad, Telangana, 500091",Telangana,11:00 AM to 09:30 PM,91 8929162484,/stores/lenskart-com-suncity-suncity-hyderabad-198782/Home,LKST1414
Tirumalagiri,"Sy 26, Tirumalagiri, Secunderabad, Beside Mahindra Show Room, Hyderabad, Telangana, 500015",Telangana,11:00 AM to 09:30 PM,91 9582528860,/stores/lenskart-com-tirumalagiri-tirumalagiri-hyderabad-635173/Home,LKST2131
Diamond Hills,"2-1/6&2-1/6A, Ground Floor, Fantasy Square, Diamond Hills, Serlingampally, Gachibowli, Hyderabad, Telangana, 500081",Telangana,11:00 AM to 09:30 PM,91 8307197198,/stores/lenskart-com-diamond-hills-gachibowli-hyderabad-799418/Home,LKST473
"SD Road, Secunderabad","H No 9-1-122 & 123/1, Sd Road, Scunderabad, Sd Road, Scunderabad, Beside Dcb Bank, Hyderabad, Telangana, 500003",Telangana,11:00 AM to 09:30 PM,91 7838194852,/stores/lenskart-com-sd-road-secunderabad-sd-road-scunderabad-hyderabad-211523/Home,LKST829
Sangareddy,"Main Road, Near Gokul Hospital, Opposite Tscpdcl Office, Sangareddy, Telangana, 502001",Telangana,11:00 AM to 09:00 PM,91 7838235693,/stores/lenskart-com-sangareddy-main-road-sangareddy-706729/Home,ST402
Punjagutta,"House No 6-3-696, G2, Ground Floor, Punjagutta Main Road, Panjagutta, Metro Pillar Number A 1103, Hyderabad, Telangana, 500029",Telangana,11:00 AM to 09:30 PM,91 8929334354,/stores/lenskart-com-punjagutta-panjagutta-hyderabad-508547/Home,LKST1137
Mallapur,"House No 3-498/1/1/3, Ground Floor, Plot No 3, Situated Mallapur Village, Uppal Mandal, Kapra Circle, Mallapur, Hyderabad, Telangana, 500076",Telangana,11:00 AM to 09:30 PM,91 8929340390,/stores/lenskart-com-mallapur-mallapur-hyderabad-988841/Home,LKST1041
